ссылаться_VERB	refer_NOUN
вытекать_VERB	flow_VERB
убедить_VERB	convince_VERB
аутсорсинг_NOUN	outsource_VERB
союзник_NOUN	ally_VERB
синхронизация_NOUN	synce_VERB
сербский_ADJ	serb_NOUN
рельеф_NOUN	relief_NOUN
прелесть_NOUN	charm_NOUN
узел_NOUN	node_NOUN
отказываться_VERB	refuse_VERB
союз_NOUN	alliance_NOUN
сборщик_NOUN	gatherer_NOUN
объяснение_NOUN	explanation_NOUN
пари_NOUN	pari_NOUN
старый_ADJ	old_ADJ
перемещать_VERB	scroll_NOUN
язык_NOUN	language_NOUN
отражение_NOUN	reflection_NOUN
пуштун_NOUN	pashtun_NOUN
пацифизм_NOUN	pacifism_NOUN
период_NOUN	period_NOUN
непропорционально_ADV	disproportionately_ADV
возобновлять_VERB	renewable_ADJ
неприкасаемый_ADJ	untouchable_NOUN
тянуть_VERB	pull_VERB
радовать_VERB	please_VERB
непрерывно_ADV	continuously_ADV
парень_NOUN	boy_NOUN
зависимость_NOUN	addict_VERB
начальник_NOUN	boss_NOUN
неподвижно_ADV	motionless_NOUN
вертикальный_ADJ	vertical_ADJ
моральный_ADJ	moral_ADJ
удалить_ADJ	remove_VERB
уступить_VERB	cave_VERB
дезертир_NOUN	deserter_NOUN
секреция_NOUN	secretion_NOUN
дотация_NOUN	grant_NOUN
широкий_ADJ	wide_ADJ
биологически_ADV	biologically_ADV
неподчинение_NOUN	insubordination_NOUN
утечка_NOUN	leak_NOUN
фирменный_ADJ	brand_VERB
общаться_VERB	communicate_VERB
дружелюбный_ADJ	friendly_ADJ
нанотехнология_NOUN	nanotechnology_NOUN
озноб_NOUN	chill_NOUN
судить_VERB	convict_VERB
рейтинг_NOUN	rank_VERB
одобрение_NOUN	approval_NOUN
раскол_NOUN	split_NOUN
квест_NOUN	quest_NOUN
тайна_NOUN	mystery_NOUN
искоренение_NOUN	eradication_NOUN
человек_NOUN	cel_NOUN
скоро_ADV	soon_ADV
отсрочка_NOUN	postponement_NOUN
молчать_VERB	silent_ADJ
кос_NOUN	braid_NOUN
фьорд_NOUN	fjord_NOUN
гуманистический_ADJ	humanistic_ADJ
нейтрализация_NOUN	neutralize_VERB
пирс_NOUN	pierce_NOUN
каприз_NOUN	caprice_NOUN
ассириец_NOUN	assyrian_NOUN
комбинация_NOUN	combination_NOUN
танкетка_NOUN	tankette_NOUN
видение_NOUN	vision_NOUN
варварство_NOUN	barbarism_NOUN
статуя_VERB	statue_NOUN
развертывание_NOUN	deployment_NOUN
уничтожение_NOUN	destruction_NOUN
базовый_ADJ	basic_ADJ
принцесса_NOUN	princess_NOUN
пародия_NOUN	parody_NOUN
милитаризм_NOUN	militarism_NOUN
недорого_ADV	inexpensive_ADJ
бороздка_NOUN	striation_NOUN
непонятный_ADJ	unclear_ADJ
суета_NOUN	fuss_NOUN
коллега_NOUN	counterpart_NOUN
психический_ADJ	mental_ADJ
получение_NOUN	receivable_ADJ
салфетка_NOUN	tissue_NOUN
складный_ADJ	foldable_ADJ
эпитет_NOUN	epithet_VERB
финансировать_NOUN	finance_VERB
перевооружение_NOUN	rearmament_NOUN
связать_VERB	connect_VERB
рабство_NOUN	slavery_NOUN
разумно_ADV	reasonably_ADV
вещание_NOUN	broadcast_VERB
суперпозиция_NOUN	superposition_NOUN
корка_NOUN	cork_VERB
президентский_ADJ	presidential_ADJ
национализация_NOUN	nationalization_NOUN
потребность_NOUN	requirement_NOUN
отчуждение_NOUN	alienation_NOUN
знание_NOUN	knowledge_NOUN
орден_NOUN	order_NOUN
неприятность_NOUN	trouble_NOUN
согласованность_NOUN	consistency_NOUN
озаглавить_VERB	title_VERB
обзор_NOUN	review_NOUN
противоречить_VERB	contradict_VERB
размягчение_NOUN	soften_VERB
костюм_NOUN	suit_NOUN
тираж_NOUN	circulation_NOUN
совместимость_NOUN	interoperability_NOUN
исповедь_NOUN	confession_NOUN
пальто_NOUN	coat_NOUN
спонсор_NOUN	sponsorship_NOUN
практик_NOUN	practitioner_NOUN
вспоминать_VERB	reminisce_VERB
знать_VERB	know_NOUN
тактически_ADV	tactically_ADV
ответственность_NOUN	liability_NOUN
фотография_NOUN	photograph_NOUN
взрыв_NOUN	bombing_NOUN
экзистенциализм_NOUN	existentialism_NOUN
легкий_ADJ	lighter_NOUN
десептикон_NOUN	decepticon_NOUN
мегалитический_ADJ	megalithic_ADJ
менталитет_NOUN	mentality_NOUN
линза_NOUN	len_NOUN
основной_ADJ	basic_ADJ
особенность_NOUN	peculiarity_NOUN
учебник_NOUN	textbook_NOUN
доступный_ADJ	accessible_ADJ
блюграсса_NOUN	bluegrass_NOUN
обмотка_NOUN	winding_NOUN
чудо_NOUN	wonder_NOUN
промахнуться_VERB	miss_VERB
искренность_NOUN	sincerity_NOUN
неудача_NOUN	failure_NOUN
учащийся_NOUN	student_NOUN
пустой_ADJ	empty_NOUN
пульт_NOUN	remote_NOUN
тратить_VERB	spend_VERB
вкус_NOUN	taste_NOUN
облегчить_VERB	ease_NOUN
лопаться_VERB	burst_VERB
обнародовать_VERB	promulgate_VERB
таблетка_NOUN	pill_NOUN
гск_NOUN	gc_NOUN
ремесло_NOUN	craft_NOUN
ремейка_NOUN	remake_NOUN
инициал_NOUN	initial_NOUN
полномочный_ADJ	plenipotentiary_NOUN
патологический_ADJ	pathological_ADJ
поворот_NOUN	turn_NOUN
путешественник_NOUN	traveler_NOUN
верующий_NOUN	believer_NOUN
практика_NOUN	practice_NOUN
убежище_NOUN	asylum_NOUN
исключительно_ADV	exclusively_ADV
комментарий_NOUN	comment_NOUN
хак_NOUN	khaki_NOUN
многофункциональный_ADJ	multifunctional_ADJ
полностью_ADV	totally_ADV
небесный_ADJ	celestial_ADJ
оттенок_NOUN	shake_NOUN
рабовладелец_NOUN	slaveholder_NOUN
рисование_NOUN	draw_VERB
пресс_NOUN	ab_NOUN
лаем_NOUN	lyme_NOUN
кратный_ADJ	multiple_NOUN
технически_ADV	technically_ADV
автоматический_ADJ	automatic_ADJ
советник_NOUN	councillor_NOUN
проверять_VERB	check_VERB
лидерство_NOUN	leadership_NOUN
популяция_NOUN	population_NOUN
желание_NOUN	wish_VERB
кадр_NOUN	footage_NOUN
мезон_NOUN	meson_NOUN
релаксация_NOUN	relaxation_NOUN
таксономический_ADJ	taxonomic_ADJ
раздел_NOUN	partition_NOUN
запретить_VERB	ban_NOUN
персонаж_NOUN	character_NOUN
дезертирство_NOUN	desertion_NOUN
декорация_NOUN	decoration_NOUN
трансплантация_NOUN	transplantation_NOUN
богатый_ADJ	rich_ADJ
вставать_VERB	paste_VERB
садоводство_NOUN	horticulture_NOUN
пяст_NOUN	piast_NOUN
случайно_ADV	accidentally_ADV
лапка_NOUN	paw_NOUN
угнетение_NOUN	oppressive_ADJ
группировка_NOUN	group_VERB
полушарие_NOUN	hemisphere_NOUN
красивый_ADJ	pretty_ADV
кабука_NOUN	kabuki_NOUN
молоток_NOUN	hammer_NOUN
мятежник_NOUN	rebel_NOUN
возмещение_NOUN	reparation_NOUN
лингвист_NOUN	linguist_NOUN
занять_VERB	employ_VERB
сжатие_NOUN	compression_NOUN
график_NOUN	graphic_NOUN
элегия_NOUN	elegy_NOUN
праздник_NOUN	holiday_NOUN
сервер_NOUN	server_NOUN
адъютант_NOUN	adjutant_NOUN
кленовый_ADJ	maple_NOUN
армия_NOUN	army_NOUN
инфицировать_VERB	infect_VERB
сварка_NOUN	weld_VERB
энциклик_NOUN	encyclical_ADJ
стремление_NOUN	strive_VERB
слиток_NOUN	ingot_NOUN
класс_NOUN	classroom_NOUN
съемка_NOUN	survey_VERB
филологический_ADJ	philological_ADJ
пацан_NOUN	guy_NOUN
обездолить_VERB	dispossess_VERB
овощ_NOUN	vegetable_ADJ
трудность_NOUN	difficulty_NOUN
психотерапия_NOUN	psychotherapy_NOUN
бабушка_NOUN	grandmother_NOUN
участник_NOUN	attendance_NOUN
геохимия_NOUN	geochemistry_NOUN
формулировка_NOUN	formulation_NOUN
дивизия_NOUN	division_NOUN
периодически_ADV	periodically_ADV
линейность_NOUN	linearity_NOUN
пробуждение_NOUN	awaken_VERB
коттедж_NOUN	cottage_NOUN
закупка_NOUN	purchase_VERB
обязанность_NOUN	obligation_NOUN
соус_NOUN	gravy_NOUN
неуязвимый_ADJ	invulnerable_ADJ
объявить_VERB	announce_VERB
бежать_VERB	run_NOUN
долго_ADV	longer_ADJ
ужесточение_NOUN	harden_VERB
достопримечательность_NOUN	sight_NOUN
примат_NOUN	primacy_NOUN
исчезнуть_VERB	vanish_VERB
украинец_NOUN	ukrainian_ADJ
смазка_NOUN	lubrication_NOUN
платок_NOUN	headscarve_NOUN
совпадение_NOUN	match_VERB
проектор_NOUN	projector_NOUN
кодекс_NOUN	codex_NOUN
младенец_NOUN	infant_NOUN
истец_NOUN	plaintiff_NOUN
мобилизовать_VERB	mobilize_VERB
голодный_ADJ	hungry_ADJ
пейзаж_NOUN	landscape_NOUN
инвариантность_NOUN	invariance_NOUN
игрушка_NOUN	toy_NOUN
провинция_NOUN	province_NOUN
навоз_NOUN	manure_NOUN
генетически_ADV	genetically_ADV
заметка_NOUN	note_VERB
везде_ADV	everywhere_ADV
самосожжение_NOUN	immolation_NOUN
издевательство_NOUN	bully_VERB
позвоночный_ADJ	vertebrate_NOUN
видимый_ADJ	visible_ADJ
сплетня_NOUN	gossip_VERB
резня_NOUN	carnage_NOUN
вращаться_VERB	spin_NOUN
хризантема_NOUN	chrysanthemum_NOUN
деколонизация_NOUN	decolonization_NOUN
еврей_NOUN	jew_NOUN
обработка_NOUN	process_VERB
возврат_NOUN	return_VERB
талисман_NOUN	mascot_NOUN
скептически_ADV	skeptical_ADJ
память_NOUN	memory_NOUN
формулировать_VERB	articulate_VERB
канадский_ADJ	canadian_NOUN
кардиология_NOUN	cardiology_NOUN
лишить_VERB	deprive_VERB
часть_NOUN	part_NOUN
изучение_NOUN	explore_VERB
криптографический_ADJ	cryptographic_ADJ
мистика_NOUN	mystic_NOUN
слабый_ADJ	weak_ADJ
леть_VERB	lita_NOUN
понравиться_VERB	like_VERB
моторизация_NOUN	motorization_NOUN
магазин_NOUN	shop_NOUN
упанишад_NOUN	upanishadic_ADJ
соотечественник_NOUN	compatriot_NOUN
сторонник_NOUN	proponent_NOUN
коллективно_ADV	collectively_ADV
боеприпас_NOUN	munition_NOUN
комично_ADV	comically_ADV
надувный_ADJ	inflatable_ADJ
уменьшаться_VERB	decrease_NOUN
посуда_NOUN	crockery_NOUN
напрямую_ADV	directly_ADV
дезинфекция_NOUN	disinfect_VERB
бог_NOUN	god_NOUN
клан_NOUN	clan_NOUN
республиканский_ADJ	republican_ADJ
мафия_NOUN	mob_NOUN
облигация_NOUN	bond_NOUN
вынести_VERB	render_VERB
укладка_NOUN	stowage_NOUN
концепция_NOUN	concept_NOUN
лгать_VERB	lie_VERB
финансово_ADV	financially_ADV
диктаторский_ADJ	dictatorial_ADJ
сервис_NOUN	service_NOUN
причинение_NOUN	cause_VERB
учиться_VERB	study_VERB
проститутка_NOUN	prostitute_VERB
противник_NOUN	adversary_NOUN
голод_NOUN	starvation_NOUN
круг_NOUN	circle_NOUN
оригинальность_NOUN	originality_NOUN
бородатый_ADJ	beard_VERB
маркировка_NOUN	label_VERB
рекс_NOUN	rex_NOUN
пат_NOUN	path_NOUN
физический_ADJ	physical_ADJ
электричество_NOUN	electricity_NOUN
демонтаж_NOUN	dismantlement_NOUN
чипсы_NOUN	chip_NOUN
склеивание_NOUN	glue_VERB
протест_NOUN	protest_VERB
тренировать_VERB	coach_VERB
браслет_NOUN	bracelet_NOUN
идентификация_NOUN	identification_NOUN
оригинал_NOUN	original_NOUN
хватать_VERB	enough_ADV
упаковка_NOUN	pack_VERB
взаимный_ADJ	reciprocal_ADJ
чистый_ADJ	pure_NOUN
бомбардировщик_NOUN	bomber_NOUN
растворитель_NOUN	solvent_NOUN
универсально_ADV	universally_ADV
обозначать_VERB	denote_NOUN
настоящий_ADJ	real_ADJ
полковник_NOUN	colonel_NOUN
готовить_VERB	cook_NOUN
блокада_NOUN	blockade_NOUN
подделка_NOUN	fake_NOUN
справедливость_NOUN	fairness_NOUN
диффамация_NOUN	defamation_NOUN
евангелист_NOUN	evangelical_NOUN
тень_NOUN	shake_NOUN
университет_NOUN	university_NOUN
снимок_NOUN	snapshot_NOUN
увеличение_NOUN	increase_VERB
слать_VERB	send_VERB
подозревать_VERB	suspect_NOUN
волновать_VERB	worry_VERB
проклятие_NOUN	curse_VERB
разочарование_NOUN	disappointment_NOUN
поджелудочный_ADJ	pancreatic_ADJ
индонезия_NOUN	indonesian_ADJ
соблюдать_VERB	observe_VERB
убить_VERB	murder_VERB
гуманитарный_ADJ	humanity_NOUN
викинг_NOUN	viking_NOUN
хвост_NOUN	tail_NOUN
минута_NOUN	minute_NOUN
основатель_NOUN	founder_NOUN
санитарный_ADJ	sanitary_ADJ
экспозиция_NOUN	exposition_NOUN
получить_VERB	get_VERB
свиток_NOUN	scroll_NOUN
грамм_NOUN	gram_NOUN
пиво_NOUN	beer_NOUN
информировать_VERB	brief_VERB
победитель_NOUN	winner_NOUN
чистка_NOUN	purge_NOUN
звание_NOUN	rank_VERB
диалект_NOUN	dialect_NOUN
доработка_NOUN	finalization_NOUN
круз_NOUN	cruise_VERB
дорогой_NOUN	expensive_ADJ
неодобрительно_ADV	disapprove_VERB
скелет_NOUN	skeleton_NOUN
патрульный_ADJ	patrol_VERB
судно_NOUN	ship_VERB
слияние_NOUN	merge_NOUN
транссексуал_NOUN	transgender_NOUN
полномочие_NOUN	credential_NOUN
ампутировать_VERB	amputate_VERB
предостережение_NOUN	war_VERB
пристава_NOUN	bailiff_NOUN
коготь_NOUN	claw_VERB
ремень_NOUN	strap_NOUN
ужас_NOUN	horror_NOUN
ворота_NOUN	gate_VERB
квитанция_NOUN	receipt_NOUN
автомагистраль_NOUN	motorway_NOUN
эффект_NOUN	effect_VERB
портирование_NOUN	port_VERB
далеко_ADJ	dalek_NOUN
экстрасенс_NOUN	psychic_ADJ
гормон_NOUN	hormonal_ADJ
крутой_ADJ	badass_NOUN
сь_NOUN	sue_NOUN
комплекс_NOUN	complex_ADJ
немыслимый_ADJ	unthinkable_ADJ
маленький_ADJ	small_ADJ
центурион_NOUN	centurion_NOUN
наслаждение_NOUN	delight_NOUN
нормальный_ADJ	normal_ADJ
развлечь_VERB	amuse_VERB
формализм_NOUN	formalism_NOUN
полпути_NOUN	halfway_ADV
попечитель_NOUN	trustee_NOUN
неопровержимый_ADJ	irrefutable_ADJ
преследование_NOUN	persecute_VERB
бардак_NOUN	mess_NOUN
штурм_NOUN	assault_NOUN
просто_ADJ	easier_ADJ
болтовня_NOUN	chatter_NOUN
стандартный_ADJ	standard_ADJ
райтер_NOUN	reiter_NOUN
транс_NOUN	trans_NOUN
получатель_NOUN	payee_NOUN
бизнесмен_NOUN	businessman_NOUN
образец_NOUN	specimen_NOUN
сеньория_NOUN	seigniory_NOUN
рисунок_NOUN	drawing_NOUN
отчетность_NOUN	accountability_NOUN
строго_ADV	strictly_ADV
удар_NOUN	punch_VERB
транспорт_NOUN	transport_NOUN
неврологический_ADJ	neurological_ADJ
отхода_NOUN	departure_NOUN
уменьшать_VERB	decrease_NOUN
мутация_NOUN	mutation_NOUN
оперативник_NOUN	operative_NOUN
сдержанность_NOUN	restraint_NOUN
подписать_VERB	signatory_NOUN
резолюция_NOUN	resolution_NOUN
целлюлоза_NOUN	pulp_VERB
шнурок_NOUN	shoelace_NOUN
ведомость_NOUN	statement_NOUN
запрещать_VERB	forbid_NOUN
марафон_NOUN	marathon_NOUN
нить_NOUN	thread_NOUN
конкретно_ADV	specifically_ADV
город_NOUN	town_NOUN
совокупный_ADJ	aggregate_VERB
аквариум_NOUN	aquarium_NOUN
отзыв_NOUN	revocation_NOUN
акварель_NOUN	watercolor_NOUN
предать_VERB	loyal_ADJ
монашество_NOUN	monasticism_NOUN
биохимический_ADJ	biochemical_ADJ
восстановление_NOUN	rehabilitation_NOUN
обнаружить_VERB	discover_VERB
интерактивный_ADJ	interactive_ADJ
автоматически_ADV	automatically_ADV
догадка_NOUN	hunch_VERB
плодовитый_ADJ	prolific_ADJ
префикс_NOUN	prefix_NOUN
кучка_NOUN	bunch_VERB
душевно_ADV	soulful_ADJ
лилия_NOUN	lily_NOUN
индексация_NOUN	index_VERB
санитария_NOUN	sanitation_NOUN
переднеспинка_NOUN	prothorax_NOUN
тереть_NOUN	erase_VERB
разврат_NOUN	debauchery_NOUN
мэнский_ADJ	manx_NOUN
раскаяние_NOUN	repentance_NOUN
выпустить_VERB	release_VERB
абсурдность_NOUN	absurdity_NOUN
администратор_NOUN	admin_NOUN
